%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1782457863485811471,332,1782457863485811471,steamvr_world,1.2609020471572876,0.7433451414108276,0.5935899019241333,0.41653895899825094,0.5689520021636282,-0.5080432731499493,0.4946523501184828
1782457863519146442,333,1782457863519146442,steamvr_world,1.2609020471572876,0.7433451414108276,0.5935899019241333,0.41653895899825094,0.5689520021636282,-0.5080432731499493,0.4946523501184828
1782457863552477598,334,1782457863552477598,steamvr_world,1.2609020471572876,0.7433451414108276,0.5935899019241333,0.41653895899825094,0.5689520021636282,-0.5080432731499493,0.4946523501184828
1782457863585818767,335,1782457863585818767,steamvr_world,1.2609020471572876,0.7433451414108276,0.5935899019241333,0.41653895899825094,0.5689520021636282,-0.5080432731499493,0.4946523501184828
1782457863619148492,336,1782457863619148492,steamvr_world,1.2408502101898193,0.7452315092086792,0.5947668552398682,0.4129436755186012,0.5748282904310038,-0.5110676110654233,0.4877087802051944
1782457863652467966,337,1782457863652467966,steamvr_world,1.2408502101898193,0.7452315092086792,0.5947668552398682,0.4129436755186012,0.5748282904310038,-0.5110676110654233,0.4877087802051944
1782457863685802936,338,1782457863685802936,steamvr_world,1.2408502101898193,0.7452315092086792,0.5947668552398682,0.4129436755186012,0.5748282904310038,-0.5110676110654233,0.4877087802051944
1782457863719145059,339,1782457863719145059,steamvr_world,1.2408502101898193,0.7452315092086792,0.5947668552398682,0.4129436755186012,0.5748282904310038,-0.5110676110654233,0.4877087802051944
1782457863752466201,340,1782457863752466201,steamvr_world,1.2408502101898193,0.7452315092086792,0.5947668552398682,0.4129436755186012,0.5748282904310038,-0.5110676110654233,0.4877087802051944
1782457863785804271,341,1782457863785804271,steamvr_world,1.2408502101898193,0.7452315092086792,0.5947668552398682,0.4129436755186012,0.5748282904310038,-0.5110676110654233,0.4877087802051944
1782457863819144010,342,1782457863819144010,steamvr_world,1.2408502101898193,0.7452315092086792,0.5947668552398682,0.4129436755186012,0.5748282904310038,-0.5110676110654233,0.4877087802051944
1782457863852506637,343,1782457863852506637,steamvr_world,1.2068583965301514,0.7388235330581665,0.5973140001296997,0.41978059058281947,0.5711165541284603,-0.5118014002624577,0.48545799412488866
1782457863885834455,344,1782457863885834455,steamvr_world,1.2068583965301514,0.7388235330581665,0.5973140001296997,0.41978059058281947,0.5711165541284603,-0.5118014002624577,0.48545799412488866
1782457863919152498,345,1782457863919152498,steamvr_world,1.2068583965301514,0.7388235330581665,0.5973140001296997,0.41978059058281947,0.5711165541284603,-0.5118014002624577,0.48545799412488866
1782457863952472209,346,1782457863952472209,steamvr_world,1.2007265090942383,0.7369003891944885,0.5988776683807373,0.42165222757436394,0.5698369202784926,-0.512074203781785,0.4850518457756352
1782457863985822439,347,1782457863985822439,steamvr_world,1.2007265090942383,0.7369003891944885,0.5988776683807373,0.42165222757436394,0.5698369202784926,-0.512074203781785,0.4850518457756352
1782457864019157648,348,1782457864019157648,steamvr_world,1.2007265090942383,0.7369003891944885,0.5988776683807373,0.42165222757436394,0.5698369202784926,-0.512074203781785,0.4850518457756352
1782457864052491188,349,1782457864052491188,steamvr_world,1.1823183298110962,0.7278620004653931,0.6056188344955444,0.4239133641297628,0.5676634772111642,-0.5144050018815962,0.48315952892591507
1782457864085826873,350,1782457864085826873,steamvr_world,1.1823183298110962,0.7278620004653931,0.6056188344955444,0.4239133641297628,0.5676634772111642,-0.5144050018815962,0.48315952892591507
1782457864119169950,351,1782457864119169950,steamvr_world,1.1823183298110962,0.7278620004653931,0.6056188344955444,0.4239133641297628,0.5676634772111642,-0.5144050018815962,0.48315952892591507
1782457864152524948,352,1782457864152524948,steamvr_world,1.1823183298110962,0.7278620004653931,0.6056188344955444,0.4239133641297628,0.5676634772111642,-0.5144050018815962,0.48315952892591507
1782457864185835599,353,1782457864185835599,steamvr_world,1.1823183298110962,0.7278620004653931,0.6056188344955444,0.4239133641297628,0.5676634772111642,-0.5144050018815962,0.48315952892591507
1782457864219171524,354,1782457864219171524,steamvr_world,1.1823183298110962,0.7278620004653931,0.6056188344955444,0.4239133641297628,0.5676634772111642,-0.5144050018815962,0.48315952892591507
1782457864252514600,355,1782457864252514600,steamvr_world,1.1662592887878418,0.7205727696418762,0.6117330193519592,0.4275033447227882,0.5665732738929405,-0.5114265559110669,0.4844362635786139
1782457864285859584,356,1782457864285859584,steamvr_world,1.1662592887878418,0.7205727696418762,0.6117330193519592,0.4275033447227882,0.5665732738929405,-0.5114265559110669,0.4844362635786139
1782457864319266319,357,1782457864319266319,steamvr_world,1.1662592887878418,0.7205727696418762,0.6117330193519592,0.4275033447227882,0.5665732738929405,-0.5114265559110669,0.4844362635786139
1782457864352528095,358,1782457864352528095,steamvr_world,1.1488336324691772,0.7138667702674866,0.6160264611244202,0.43029886208961043,0.5639789371390469,-0.5151253397278694,0.48105772223106896
1782457864385845899,359,1782457864385845899,steamvr_world,1.1488336324691772,0.7138667702674866,0.6160264611244202,0.43029886208961043,0.5639789371390469,-0.5151253397278694,0.48105772223106896
